,booking_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_confederation,player_id,yellow_card,red_card,referee_id,ref_confederation,year
1567,B-1737,WC-2006,M-2006-35,Paraguay vs Trinidad and Tobago,2006-06-20,group stage,T-55,Paraguay,CONMEBOL,P-35595,1,0,R-381,UEFA,2006
1568,B-1738,WC-2006,M-2006-36,Sweden vs England,2006-06-20,group stage,T-28,England,UEFA,P-61216,1,0,R-072,UEFA,2006
1569,B-1739,WC-2006,M-2006-36,Sweden vs England,2006-06-20,group stage,T-74,Sweden,UEFA,P-42808,1,0,R-072,UEFA,2006
1570,B-1740,WC-2006,M-2006-36,Sweden vs England,2006-06-20,group stage,T-74,Sweden,UEFA,P-84022,1,0,R-072,UEFA,2006
1571,B-1741,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-02,Angola,CAF,P-03457,1,0,R-401,AFC,2006
1572,B-1742,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-38,Iran,AFC,P-16154,1,0,R-401,AFC,2006
1573,B-1743,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-02,Angola,CAF,P-74131,1,0,R-401,AFC,2006
1574,B-1744,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-38,Iran,AFC,P-20969,1,0,R-401,AFC,2006
1575,B-1745,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-02,Angola,CAF,P-95366,1,0,R-401,AFC,2006
1576,B-1746,WC-2006,M-2006-37,Iran vs Angola,2006-06-21,group stage,T-38,Iran,AFC,P-34386,1,0,R-401,AFC,2006
1577,B-1747,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-46,Mexico,CONCACAF,P-11191,1,0,R-298,UEFA,2006
1578,B-1748,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-58,Portugal,UEFA,P-28497,1,0,R-298,UEFA,2006
1579,B-1749,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-46,Mexico,CONCACAF,P-17445,2,0,R-298,UEFA,2006
1580,B-1750,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-46,Mexico,CONCACAF,P-44763,1,0,R-298,UEFA,2006
1581,B-1751,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-58,Portugal,UEFA,P-17581,1,0,R-298,UEFA,2006
1582,B-1752,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-46,Mexico,CONCACAF,P-30651,1,0,R-298,UEFA,2006
1583,B-1753,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-58,Portugal,UEFA,P-68375,1,0,R-298,UEFA,2006
1584,B-1754,WC-2006,M-2006-38,Portugal vs Mexico,2006-06-21,group stage,T-58,Portugal,UEFA,P-57631,1,0,R-298,UEFA,2006
1585,B-1755,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-67,Serbia and Montenegro,UEFA,P-85128,2,0,R-377,CONCACAF,2006
1586,B-1756,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-42,Ivory Coast,CAF,P-98071,1,0,R-377,CONCACAF,2006
1587,B-1757,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-67,Serbia and Montenegro,UEFA,P-79645,1,0,R-377,CONCACAF,2006
1588,B-1758,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-67,Serbia and Montenegro,UEFA,P-08415,1,0,R-377,CONCACAF,2006
1589,B-1759,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-42,Ivory Coast,CAF,P-20335,2,0,R-377,CONCACAF,2006
1590,B-1760,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-42,Ivory Coast,CAF,P-93241,1,0,R-377,CONCACAF,2006
1591,B-1761,WC-2006,M-2006-39,Ivory Coast vs Serbia and Montenegro,2006-06-21,group stage,T-67,Serbia and Montenegro,UEFA,P-41962,1,0,R-377,CONCACAF,2006
1592,B-1762,WC-2006,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,T-48,Netherlands,UEFA,P-33312,1,0,R-291,UEFA,2006
1593,B-1763,WC-2006,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,T-48,Netherlands,UEFA,P-96131,1,0,R-291,UEFA,2006
1594,B-1764,WC-2006,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,T-48,Netherlands,UEFA,P-13377,1,0,R-291,UEFA,2006
1595,B-1765,WC-2006,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,T-03,Argentina,CONMEBOL,P-66229,1,0,R-291,UEFA,2006
1596,B-1766,WC-2006,M-2006-40,Netherlands vs Argentina,2006-06-21,group stage,T-03,Argentina,CONMEBOL,P-77063,1,0,R-291,UEFA,2006
1597,B-1767,WC-2006,M-2006-41,Czech Republic vs Italy,2006-06-22,group stage,T-41,Italy,UEFA,P-18164,1,0,R-025,CONCACAF,2006
1598,B-1768,WC-2006,M-2006-41,Czech Republic vs Italy,2006-06-22,group stage,T-20,Czech Republic,UEFA,P-30878,2,0,R-025,CONCACAF,2006
1599,B-1769,WC-2006,M-2006-42,Ghana vs United States,2006-06-22,group stage,T-32,Ghana,CAF,P-12805,1,0,R-297,UEFA,2006
1600,B-1770,WC-2006,M-2006-42,Ghana vs United States,2006-06-22,group stage,T-83,United States,CONCACAF,P-97784,1,0,R-297,UEFA,2006
1601,B-1771,WC-2006,M-2006-42,Ghana vs United States,2006-06-22,group stage,T-32,Ghana,CAF,P-52437,1,0,R-297,UEFA,2006
1602,B-1772,WC-2006,M-2006-42,Ghana vs United States,2006-06-22,group stage,T-32,Ghana,CAF,P-29967,1,0,R-297,UEFA,2006
1603,B-1773,WC-2006,M-2006-42,Ghana vs United States,2006-06-22,group stage,T-32,Ghana,CAF,P-09728,1,0,R-297,UEFA,2006
1604,B-1774,WC-2006,M-2006-43,Croatia vs Australia,2006-06-22,group stage,T-18,Croatia,UEFA,P-41724,2,0,R-347,UEFA,2006
1605,B-1775,WC-2006,M-2006-43,Croatia vs Australia,2006-06-22,group stage,T-18,Croatia,UEFA,P-42144,1,0,R-347,UEFA,2006
1606,B-1776,WC-2006,M-2006-43,Croatia vs Australia,2006-06-22,group stage,T-18,Croatia,UEFA,P-29621,2,0,R-347,UEFA,2006
1607,B-1777,WC-2006,M-2006-43,Croatia vs Australia,2006-06-22,group stage,T-18,Croatia,UEFA,P-85818,1,0,R-347,UEFA,2006
1608,B-1778,WC-2006,M-2006-43,Croatia vs Australia,2006-06-22,group stage,T-04,Australia,AFC,P-83566,2,0,R-347,UEFA,2006
1609,B-1779,WC-2006,M-2006-44,Japan vs Brazil,2006-06-22,group stage,T-44,Japan,AFC,P-87604,1,0,R-349,UEFA,2006
1610,B-1780,WC-2006,M-2006-44,Japan vs Brazil,2006-06-22,group stage,T-09,Brazil,CONMEBOL,P-30363,1,0,R-349,UEFA,2006
1611,B-1781,WC-2006,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,T-63,Saudi Arabia,AFC,P-88041,1,0,R-096,AFC,2006
1612,B-1782,WC-2006,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,T-73,Spain,UEFA,P-21683,1,0,R-096,AFC,2006
1613,B-1783,WC-2006,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,T-73,Spain,UEFA,P-83711,1,0,R-096,AFC,2006
1614,B-1784,WC-2006,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,T-73,Spain,UEFA,P-15314,1,0,R-096,AFC,2006
1615,B-1785,WC-2006,M-2006-45,Saudi Arabia vs Spain,2006-06-23,group stage,T-63,Saudi Arabia,AFC,P-20886,1,0,R-096,AFC,2006
1616,B-1786,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-79,Tunisia,CAF,P-00640,2,0,R-021,CONMEBOL,2006
1617,B-1787,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-81,Ukraine,UEFA,P-18200,1,0,R-021,CONMEBOL,2006
1618,B-1788,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-79,Tunisia,CAF,P-89154,1,0,R-021,CONMEBOL,2006
1619,B-1789,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-81,Ukraine,UEFA,P-56584,1,0,R-021,CONMEBOL,2006
1620,B-1790,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-81,Ukraine,UEFA,P-60675,1,0,R-021,CONMEBOL,2006
1621,B-1791,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-81,Ukraine,UEFA,P-07368,1,0,R-021,CONMEBOL,2006
1622,B-1792,WC-2006,M-2006-46,Ukraine vs Tunisia,2006-06-23,group stage,T-79,Tunisia,CAF,P-76769,1,0,R-021,CONMEBOL,2006
1623,B-1793,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-71,South Korea,AFC,P-06608,1,0,R-137,CONMEBOL,2006
1624,B-1794,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-71,South Korea,AFC,P-76780,1,0,R-137,CONMEBOL,2006
1625,B-1795,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-75,Switzerland,UEFA,P-94161,1,0,R-137,CONMEBOL,2006
1626,B-1796,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-75,Switzerland,UEFA,P-59636,1,0,R-137,CONMEBOL,2006
1627,B-1797,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-75,Switzerland,UEFA,P-56006,1,0,R-137,CONMEBOL,2006
1628,B-1798,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-71,South Korea,AFC,P-07865,1,0,R-137,CONMEBOL,2006
1629,B-1799,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-71,South Korea,AFC,P-26616,1,0,R-137,CONMEBOL,2006
1630,B-1800,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-71,South Korea,AFC,P-22338,1,0,R-137,CONMEBOL,2006
1631,B-1801,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-75,Switzerland,UEFA,P-10953,1,0,R-137,CONMEBOL,2006
1632,B-1802,WC-2006,M-2006-47,Switzerland vs South Korea,2006-06-23,group stage,T-75,Switzerland,UEFA,P-25758,1,0,R-137,CONMEBOL,2006
1633,B-1803,WC-2006,M-2006-48,Togo vs France,2006-06-23,group stage,T-30,France,UEFA,P-93048,1,0,R-238,CONMEBOL,2006
1634,B-1804,WC-2006,M-2006-48,Togo vs France,2006-06-23,group stage,T-77,Togo,CAF,P-43931,1,0,R-238,CONMEBOL,2006
1635,B-1805,WC-2006,M-2006-48,Togo vs France,2006-06-23,group stage,T-77,Togo,CAF,P-64772,1,0,R-238,CONMEBOL,2006
1636,B-1806,WC-2006,M-2006-48,Togo vs France,2006-06-23,group stage,T-77,Togo,CAF,P-57309,1,0,R-238,CONMEBOL,2006
1637,B-1807,WC-2006,M-2006-49,Germany vs Sweden,2006-06-24,round of 16,T-31,Germany,UEFA,P-35264,1,0,R-409,CONMEBOL,2006
1638,B-1808,WC-2006,M-2006-49,Germany vs Sweden,2006-06-24,round of 16,T-74,Sweden,UEFA,P-30568,2,0,R-409,CONMEBOL,2006
1639,B-1809,WC-2006,M-2006-49,Germany vs Sweden,2006-06-24,round of 16,T-74,Sweden,UEFA,P-20557,1,0,R-409,CONMEBOL,2006
1640,B-1810,WC-2006,M-2006-49,Germany vs Sweden,2006-06-24,round of 16,T-74,Sweden,UEFA,P-45212,1,0,R-409,CONMEBOL,2006
1641,B-1811,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-03,Argentina,CONMEBOL,P-64352,1,0,R-072,UEFA,2006
1642,B-1812,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-46,Mexico,CONCACAF,P-44763,1,0,R-072,UEFA,2006
1643,B-1813,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-46,Mexico,CONCACAF,P-86098,1,0,R-072,UEFA,2006
1644,B-1814,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-03,Argentina,CONMEBOL,P-60914,1,0,R-072,UEFA,2006
1645,B-1815,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-46,Mexico,CONCACAF,P-89297,1,0,R-072,UEFA,2006
1646,B-1816,WC-2006,M-2006-50,Argentina vs Mexico,2006-06-24,round of 16,T-46,Mexico,CONCACAF,P-89438,1,0,R-072,UEFA,2006
1647,B-1817,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-28,England,UEFA,P-71420,1,0,R-117,UEFA,2006
1648,B-1818,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-25,Ecuador,CONMEBOL,P-49265,1,0,R-117,UEFA,2006
1649,B-1819,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-25,Ecuador,CONMEBOL,P-86943,1,0,R-117,UEFA,2006
1650,B-1820,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-25,Ecuador,CONMEBOL,P-92146,1,0,R-117,UEFA,2006
1651,B-1821,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-28,England,UEFA,P-72859,1,0,R-117,UEFA,2006
1652,B-1822,WC-2006,M-2006-51,England vs Ecuador,2006-06-25,round of 16,T-28,England,UEFA,P-50944,1,0,R-117,UEFA,2006
1653,B-1823,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-48,Netherlands,UEFA,P-69700,1,0,R-204,UEFA,2006
1654,B-1824,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-48,Netherlands,UEFA,P-46895,2,0,R-204,UEFA,2006
1655,B-1825,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-17581,1,0,R-204,UEFA,2006
1656,B-1826,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-80908,2,0,R-204,UEFA,2006
1657,B-1827,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-92307,1,0,R-204,UEFA,2006
1658,B-1828,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-48,Netherlands,UEFA,P-21832,2,0,R-204,UEFA,2006
1659,B-1829,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-57496,1,0,R-204,UEFA,2006
1660,B-1830,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-96343,2,0,R-204,UEFA,2006
1661,B-1831,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-48,Netherlands,UEFA,P-51336,1,0,R-204,UEFA,2006
1662,B-1832,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-48,Netherlands,UEFA,P-68125,1,0,R-204,UEFA,2006
1663,B-1833,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-45712,1,0,R-204,UEFA,2006
1664,B-1834,WC-2006,M-2006-52,Portugal vs Netherlands,2006-06-25,round of 16,T-58,Portugal,UEFA,P-62437,1,0,R-204,UEFA,2006
1665,B-1835,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-04,Australia,AFC,P-63129,1,0,R-291,UEFA,2006
1666,B-1836,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-41,Italy,UEFA,P-99473,1,0,R-291,UEFA,2006
1667,B-1837,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-04,Australia,AFC,P-44926,1,0,R-291,UEFA,2006
1668,B-1838,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-41,Italy,UEFA,P-37126,0,1,R-291,UEFA,2006
1669,B-1839,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-04,Australia,AFC,P-14862,1,0,R-291,UEFA,2006
1670,B-1840,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-41,Italy,UEFA,P-18164,1,0,R-291,UEFA,2006
1671,B-1841,WC-2006,M-2006-53,Italy vs Australia,2006-06-26,round of 16,T-41,Italy,UEFA,P-42227,1,0,R-291,UEFA,2006
1672,B-1842,WC-2006,M-2006-54,Switzerland vs Ukraine,2006-06-26,round of 16,T-75,Switzerland,UEFA,P-97143,1,0,R-025,CONCACAF,2006
1673,B-1843,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-32,Ghana,CAF,P-09728,1,0,R-298,UEFA,2006
1674,B-1844,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-32,Ghana,CAF,P-50641,1,0,R-298,UEFA,2006
1675,B-1845,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-09,Brazil,CONMEBOL,P-20372,1,0,R-298,UEFA,2006
1676,B-1846,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-32,Ghana,CAF,P-25083,1,0,R-298,UEFA,2006
1677,B-1847,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-32,Ghana,CAF,P-77757,1,0,R-298,UEFA,2006
1678,B-1848,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-09,Brazil,CONMEBOL,P-98607,1,0,R-298,UEFA,2006
1679,B-1849,WC-2006,M-2006-55,Brazil vs Ghana,2006-06-27,round of 16,T-32,Ghana,CAF,P-38556,2,0,R-298,UEFA,2006
1680,B-1850,WC-2006,M-2006-56,Spain vs France,2006-06-27,round of 16,T-30,France,UEFA,P-96540,1,0,R-381,UEFA,2006
1681,B-1851,WC-2006,M-2006-56,Spain vs France,2006-06-27,round of 16,T-73,Spain,UEFA,P-51089,1,0,R-381,UEFA,2006
1682,B-1852,WC-2006,M-2006-56,Spain vs France,2006-06-27,round of 16,T-30,France,UEFA,P-55659,1,0,R-381,UEFA,2006
1683,B-1853,WC-2006,M-2006-56,Spain vs France,2006-06-27,round of 16,T-30,France,UEFA,P-56430,1,0,R-381,UEFA,2006
1684,B-1854,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-31,Germany,UEFA,P-36287,1,0,R-298,UEFA,2006
1685,B-1855,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-03,Argentina,CONMEBOL,P-60914,1,0,R-298,UEFA,2006
1686,B-1856,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-03,Argentina,CONMEBOL,P-77063,1,0,R-298,UEFA,2006
1687,B-1857,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-03,Argentina,CONMEBOL,P-33570,1,0,R-298,UEFA,2006
1688,B-1858,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-31,Germany,UEFA,P-24324,1,0,R-298,UEFA,2006
1689,B-1859,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-03,Argentina,CONMEBOL,P-38198,1,0,R-298,UEFA,2006
1690,B-1860,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-31,Germany,UEFA,P-43481,1,0,R-298,UEFA,2006
1691,B-1861,WC-2006,M-2006-57,Germany vs Argentina,2006-06-30,quarter-finals,T-03,Argentina,CONMEBOL,P-16541,0,1,R-298,UEFA,2006
1692,B-1862,WC-2006,M-2006-58,Italy vs Ukraine,2006-06-30,quarter-finals,T-81,Ukraine,UEFA,P-18200,1,0,R-117,UEFA,2006
1693,B-1863,WC-2006,M-2006-58,Italy vs Ukraine,2006-06-30,quarter-finals,T-81,Ukraine,UEFA,P-98387,1,0,R-117,UEFA,2006
1694,B-1864,WC-2006,M-2006-58,Italy vs Ukraine,2006-06-30,quarter-finals,T-81,Ukraine,UEFA,P-69073,1,0,R-117,UEFA,2006
1695,B-1865,WC-2006,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,T-28,England,UEFA,P-71420,1,0,R-137,CONMEBOL,2006
1696,B-1866,WC-2006,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,T-58,Portugal,UEFA,P-92307,1,0,R-137,CONMEBOL,2006
1697,B-1867,WC-2006,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,T-28,England,UEFA,P-99967,0,1,R-137,CONMEBOL,2006
1698,B-1868,WC-2006,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,T-28,England,UEFA,P-61216,1,0,R-137,CONMEBOL,2006
1699,B-1869,WC-2006,M-2006-59,England vs Portugal,2006-07-01,quarter-finals,T-58,Portugal,UEFA,P-37760,1,0,R-137,CONMEBOL,2006
1700,B-1870,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-09,Brazil,CONMEBOL,P-91718,1,0,R-291,UEFA,2006
1701,B-1871,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-09,Brazil,CONMEBOL,P-98607,1,0,R-291,UEFA,2006
1702,B-1872,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-09,Brazil,CONMEBOL,P-62722,1,0,R-291,UEFA,2006
1703,B-1873,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-30,France,UEFA,P-23315,1,0,R-291,UEFA,2006
1704,B-1874,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-09,Brazil,CONMEBOL,P-42918,1,0,R-291,UEFA,2006
1705,B-1875,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-30,France,UEFA,P-48944,1,0,R-291,UEFA,2006
1706,B-1876,WC-2006,M-2006-60,Brazil vs France,2006-07-01,quarter-finals,T-30,France,UEFA,P-56947,1,0,R-291,UEFA,2006
1707,B-1877,WC-2006,M-2006-61,Germany vs Italy,2006-07-04,semi-finals,T-31,Germany,UEFA,P-08154,1,0,R-025,CONCACAF,2006
1708,B-1878,WC-2006,M-2006-61,Germany vs Italy,2006-07-04,semi-finals,T-31,Germany,UEFA,P-04065,1,0,R-025,CONCACAF,2006
1709,B-1879,WC-2006,M-2006-61,Germany vs Italy,2006-07-04,semi-finals,T-41,Italy,UEFA,P-22378,1,0,R-025,CONCACAF,2006
1710,B-1880,WC-2006,M-2006-62,Portugal vs France,2006-07-05,semi-finals,T-58,Portugal,UEFA,P-37760,1,0,R-238,CONMEBOL,2006
1711,B-1881,WC-2006,M-2006-62,Portugal vs France,2006-07-05,semi-finals,T-30,France,UEFA,P-48944,1,0,R-238,CONMEBOL,2006
1712,B-1882,WC-2006,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,T-31,Germany,UEFA,P-35264,1,0,R-212,AFC,2006
1713,B-1883,WC-2006,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,T-58,Portugal,UEFA,P-55321,1,0,R-212,AFC,2006
1714,B-1884,WC-2006,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,T-58,Portugal,UEFA,P-80908,1,0,R-212,AFC,2006
1715,B-1885,WC-2006,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,T-58,Portugal,UEFA,P-16378,1,0,R-212,AFC,2006
1716,B-1886,WC-2006,M-2006-63,Germany vs Portugal,2006-07-08,third-place match,T-31,Germany,UEFA,P-43400,1,0,R-212,AFC,2006
1717,B-1887,WC-2006,M-2006-64,Italy vs France,2006-07-09,final,T-41,Italy,UEFA,P-42227,1,0,R-137,CONMEBOL,2006
1718,B-1888,WC-2006,M-2006-64,Italy vs France,2006-07-09,final,T-30,France,UEFA,P-23315,1,0,R-137,CONMEBOL,2006
1719,B-1889,WC-2006,M-2006-64,Italy vs France,2006-07-09,final,T-30,France,UEFA,P-58415,1,0,R-137,CONMEBOL,2006
1720,B-1890,WC-2006,M-2006-64,Italy vs France,2006-07-09,final,T-30,France,UEFA,P-56430,0,1,R-137,CONMEBOL,2006
1721,B-1891,WC-2006,M-2006-64,Italy vs France,2006-07-09,final,T-30,France,UEFA,P-18830,1,0,R-137,CONMEBOL,2006
1722,B-1971,WC-2010,M-2010-01,South Africa vs Mexico,2010-06-11,group stage,T-46,Mexico,CONCACAF,P-85916,1,0,R-202,AFC,2010
1723,B-1972,WC-2010,M-2010-01,South Africa vs Mexico,2010-06-11,group stage,T-70,South Africa,CAF,P-92279,1,0,R-202,AFC,2010
1724,B-1973,WC-2010,M-2010-01,South Africa vs Mexico,2010-06-11,group stage,T-46,Mexico,CONCACAF,P-89297,1,0,R-202,AFC,2010
1725,B-1974,WC-2010,M-2010-01,South Africa vs Mexico,2010-06-11,group stage,T-70,South Africa,CAF,P-37930,1,0,R-202,AFC,2010
1726,B-1975,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-30,France,UEFA,P-72916,1,0,R-317,AFC,2010
1727,B-1976,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-30,France,UEFA,P-55659,1,0,R-317,AFC,2010
1728,B-1977,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-84,Uruguay,CONMEBOL,P-92649,1,0,R-317,AFC,2010
1729,B-1978,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-84,Uruguay,CONMEBOL,P-36662,2,0,R-317,AFC,2010
1730,B-1979,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-30,France,UEFA,P-09884,1,0,R-317,AFC,2010
1731,B-1980,WC-2010,M-2010-02,Uruguay vs France,2010-06-11,group stage,T-84,Uruguay,CONMEBOL,P-89878,1,0,R-317,AFC,2010
1732,B-1981,WC-2010,M-2010-03,South Korea vs Greece,2010-06-12,group stage,T-33,Greece,UEFA,P-05210,1,0,R-192,OFC,2010
1733,B-1982,WC-2010,M-2010-04,Argentina vs Nigeria,2010-06-12,group stage,T-03,Argentina,CONMEBOL,P-56859,1,0,R-418,UEFA,2010
1734,B-1983,WC-2010,M-2010-04,Argentina vs Nigeria,2010-06-12,group stage,T-50,Nigeria,CAF,P-98826,1,0,R-418,UEFA,2010
1735,B-1984,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-28,England,UEFA,P-95616,1,0,R-409,CONMEBOL,2010
1736,B-1985,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-83,United States,CONCACAF,P-77238,1,0,R-409,CONMEBOL,2010
1737,B-1986,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-83,United States,CONCACAF,P-78640,1,0,R-409,CONMEBOL,2010
1738,B-1987,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-28,England,UEFA,P-50944,1,0,R-409,CONMEBOL,2010
1739,B-1988,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-28,England,UEFA,P-62157,1,0,R-409,CONMEBOL,2010
1740,B-1989,WC-2010,M-2010-05,England vs United States,2010-06-12,group stage,T-83,United States,CONCACAF,P-36179,1,0,R-409,CONMEBOL,2010
1741,B-1990,WC-2010,M-2010-06,Algeria vs Slovenia,2010-06-13,group stage,T-69,Slovenia,UEFA,P-06159,1,0,R-045,CONCACAF,2010
1742,B-1991,WC-2010,M-2010-06,Algeria vs Slovenia,2010-06-13,group stage,T-01,Algeria,CAF,P-22008,2,0,R-045,CONCACAF,2010
